,weekday,hour,ADX_14_0060_BTC,ATRr_14_0060_BTC,BBB_5_2.0_0060_BTC,BBL_5_2.0_0060_BTC,BBM_5_2.0_0060_BTC,BBP_5_2.0_0060_BTC,BBU_5_2.0_0060_BTC,DMN_14_0060_BTC,DMP_14_0060_BTC,MACD_12_26_9_0060_BTC,MACDh_12_26_9_0060_BTC,MACDs_12_26_9_0060_BTC,RSI_14_0060_BTC,close_0060_BTC,high_0060_BTC,low_0060_BTC,open_0060_BTC,ADX_14_1440_BTC,ATRr_14_1440_BTC,BBB_5_2.0_1440_BTC,BBL_5_2.0_1440_BTC,BBM_5_2.0_1440_BTC,BBP_5_2.0_1440_BTC,BBU_5_2.0_1440_BTC,DMN_14_1440_BTC,DMP_14_1440_BTC,MACD_12_26_9_1440_BTC,MACDh_12_26_9_1440_BTC,MACDs_12_26_9_1440_BTC,RSI_14_1440_BTC,close_1440_BTC,high_1440_BTC,low_1440_BTC,open_1440_BTC
2021-07-10 15:00:00,5,15,21.470718387991468,270.41893594107,1.0191709405128313,33587.83659751083,33759.871999999996,0.6747837919691971,33931.90740248916,15.083857568512387,19.958199779755844,117.51305927932844,-22.363363561963695,139.87642284129214,56.61589096009281,33820.01,33850.0,33649.14,33700.31,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 16:00:00,5,16,21.310492586322745,261.1818690881363,0.7044335572501337,33688.48808714759,33807.564,0.7308443356976152,33926.639912852406,14.501796736903334,21.405986234228827,118.11237800236268,-17.41123587114359,135.52361387350626,57.80671005571089,33862.54,33931.1,33790.0,33820.01,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 17:00:00,5,17,22.178705014160816,270.9460212961264,1.203075013538406,33648.773068935465,33852.408,0.9069832202498412,34056.04293106454,12.980678023695337,26.03869238650996,129.65005075684894,-4.698850493325864,134.3489012501748,61.92493848712888,34018.16,34192.0,33794.12,33862.55,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 18:00:00,5,18,21.001625405250707,308.6077340606887,2.462072625692842,33344.064350927234,33759.657999999996,0.0640116243251921,34175.25164907276,23.79414949533732,21.22806749748851,87.6823578920521,-37.33323468649817,125.01559257855028,43.6283604396851,33397.27,34021.52,33223.31,34018.15,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 19:00:00,5,19,19.908622911262743,295.77718162778257,2.8440105332248526,33233.53824611022,33712.938,0.2431913575235036,34192.337753889784,23.05301017238509,20.566856405419177,59.34183091373416,-52.539009331852895,111.88084024558704,45.565488572291066,33466.71,33468.98,33340.0,33397.27,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 20:00:00,5,20,18.500350690470817,292.33524008294074,3.0740438080096144,33114.005393081665,33630.92,0.2862316163616213,34147.83460691833,21.658404155050484,21.74208542898262,31.931197743673692,-63.9597140015307,95.8909117452044,44.226948140474114,33409.92,33568.0,33320.41,33466.71,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 21:00:00,5,21,18.314662867733105,300.49986579130206,3.0013315303362993,33020.23716347881,33523.31,0.3023944192903914,34026.38283652119,27.06744544279857,19.640539061622817,3.2768133768913685,-74.09127869465043,77.3680920715418,42.217789745350714,33324.49,33411.42,33004.78,33411.41,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 22:00:00,5,22,18.01456759557092,290.8213039490662,0.5598131129821674,33311.88811757045,33405.392,0.6239413776078429,33498.89588242955,25.970520375407855,19.54654689432404,-10.907867404799616,-70.62076758107312,59.712900176273514,45.468061692746,33428.57,33440.0,33275.0,33324.49,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-10 23:00:00,5,23,16.785971466308307,290.2033536669899,1.2733751418793662,33242.306186676906,33455.312,0.949654394430646,33668.31781332309,24.166833989457302,24.563607863385723,-4.482670098092058,-51.35645621949246,46.8737861214004,51.61561006085137,33646.87,33698.99,33416.82,33428.57,26.397198874421782,2379.2827571394414,5.281084490539913,32803.08649141342,33692.757999999994,0.5691558619177863,34582.42950858657,25.400811721498822,15.796455823414234,-857.9936980695275,144.41893782518957,-1002.412635894717,46.0704587263967,33815.81,34100.0,32261.07,32875.71
2021-07-11 00:00:00,6,0,15.645132203421594,283.5573998336332,1.2939219648252285,33246.05439659735,33462.544,0.5931361122339852,33679.033603402655,22.966589979361483,23.343658108393697,-10.884778531893971,-46.2068517226355,35.32207319074153,47.78852523959315,33502.87,33683.14,33485.98,33646.88,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 01:00:00,6,1,15.103882316130996,289.1482998455167,1.711378555589868,33237.69195176586,33524.558000000005,0.8406328514702431,33811.42404823415,20.913762698918436,24.58438677583417,1.543481567343406,-27.022873298718498,28.566354866061904,53.3990538224232,33719.99,33817.83,33456.0,33502.87,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 02:00:00,6,2,14.601293135075442,284.64342128512277,1.239032831121066,33374.50854042486,33582.558,0.576741367329696,33790.607459575134,19.727269825628444,23.189649725229668,2.8471784363500774,-20.575341143769464,23.42251958011954,50.556230828371,33614.49,33783.68,33557.6,33720.0,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 03:00:00,6,3,13.932948731434466,275.3531769076141,0.9637485567669912,33438.76497535554,33600.678,0.2482969632029862,33762.59102464446,20.04129733955736,22.259764463279403,-3.7677277595721534,-21.752197871753356,17.984470112181203,48.06637671753026,33519.17,33669.58,33515.0,33614.49,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 04:00:00,6,4,13.14603355851399,269.0472356999274,1.140930922917777,33369.643527423636,33561.098000000005,0.2071679797000376,33752.552472576375,22.425072728963375,21.154240550532613,-14.507409505553367,-25.99350369418766,11.486094188634288,46.25946241204668,33448.97,33574.79,33387.72,33519.16,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 05:00:00,6,5,12.766268987747257,267.22457600707537,1.2175635284667732,33348.39951232913,33552.662,0.2748681095370976,33756.92448767086,23.13710680000551,19.777203977493873,-21.821434696787037,-26.64602310833706,4.824588411550024,46.62024694730912,33460.69,33550.0,33306.47,33448.97,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 06:00:00,6,6,11.98963064826608,263.69210629228405,0.7956541358723027,33393.39143393531,33526.770000000004,0.7390189139125511,33660.1485660647,21.772266185947995,20.963142909774948,-16.945512157763005,-17.416080455450423,0.4705682976874181,50.57870128337002,33590.53,33636.85,33419.08,33460.7,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 07:00:00,6,7,11.23932160946172,260.76695584283505,0.631211474088246,33390.90274556413,33496.62,0.3444908535722967,33602.33725443587,20.443889460074782,19.845469950863883,-23.046535670975572,-18.813683174930393,-4.23285249604518,46.91967716053116,33463.74,33642.74,33420.0,33590.51,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 08:00:00,6,8,10.781223565783886,255.24717328263293,0.6225876347638962,33390.28553046422,33494.552,0.5684687995266713,33598.818469535785,20.73569364948085,18.826445015024824,-23.966978187927452,-15.787300553505816,-8.179677634421635,48.350685220890746,33508.83,33555.55,33372.06,33461.5,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 09:00:00,6,9,10.84182286824886,263.81237519101654,1.043641776300568,33367.86216218147,33542.89599999999,0.9221869378001092,33717.92983781852,18.62943406038931,23.532731030275848,-9.907644226128468,-1.3823732733654666,-8.525270952763002,53.764749125781606,33690.69,33800.0,33424.84,33508.82,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 10:00:00,6,10,11.189557105546855,264.3436341059439,1.1090280069563871,33403.18582932954,33589.444,0.7791448010728416,33775.70217067047,17.2639943888768,23.699382806995953,1.438986589826527,7.971406034071624,-6.532419444245097,53.8432531761705,33693.43,33870.0,33598.75,33690.69,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 11:00:00,6,11,11.512453183037858,261.59551738409095,1.3487384750864917,33394.762973774166,33621.496,0.7851238792870453,33848.22902622583,16.199259452282117,22.23775345969972,14.888124846314897,17.136435432447993,-2.2483105861330985,55.54495386488351,33750.79,33839.94,33614.07,33693.45,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 12:00:00,6,12,11.858267755505608,253.98155185665587,1.211917215471614,33487.5581468041,33691.716,0.801541180201016,33895.8738531959,15.493109959829203,21.551299837826512,30.364935447876633,26.090596827207783,4.274338620668848,57.43218052010792,33814.84,33850.0,33695.0,33750.79,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 13:00:00,6,13,11.970715168362014,251.35715529546604,0.537903923432544,33646.81419206095,33737.551999999996,0.5025237550388789,33828.28980793904,15.43180754522327,20.220863877300257,36.015713720349595,25.3931000797446,10.622613640604998,54.44633046773976,33738.01,33880.74,33663.5,33814.82,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 14:00:00,6,14,12.325928628893992,253.0909299172183,0.9202257251887144,33627.48442131553,33782.924000000006,0.9330492952289562,33938.36357868448,14.231372498002129,20.037847579359905,54.354805372917326,34.98575338584986,19.369051987067465,59.71682591720365,33917.55,33929.99,33654.36,33740.55,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 15:00:00,6,15,12.968247590646849,248.30800635170252,0.9544796687225632,33668.738857279895,33830.19,0.8083595393704185,33991.64114272011,13.4693910373925,20.76832153138075,69.07762868620193,39.76686135930757,29.31076732689436,60.055300731092125,33929.76,33992.68,33806.55,33917.55,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 16:00:00,6,16,13.574889283715894,240.20457732658093,0.9519504789292016,33708.5562906559,33869.768000000004,0.7447464899449697,34030.97970934411,12.929231806837636,19.995225807650723,81.33468252212333,41.61913215618318,39.71555036594015,60.607638627777206,33948.68,33994.69,33859.83,33929.76,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 17:00:00,6,17,14.760984716218037,247.57567894611097,1.070236405010313,33726.989765374456,33908.439999999995,0.7748963102910219,34089.890234625535,11.648267589186814,21.718404376458796,94.75893059845112,44.03470418600877,50.72422641244235,62.37043193539329,34008.2,34123.08,33779.68,33948.68,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 18:00:00,6,18,15.862359046398591,241.6374161642455,0.458297190700915,33861.62834162963,33939.4,0.2004692906371657,34017.171658370375,11.082058824013076,20.66269795235894,94.99172973974784,35.41400266184438,59.57772707790345,57.04116247691391,33892.81,34039.92,33875.48,34008.19,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 19:00:00,6,19,16.540962237167523,235.93760072394204,0.4454781316728184,33872.27478694283,33947.89,0.5800764787295141,34023.50521305717,11.69919524170116,19.650308288327633,99.45148143461849,31.89900348537202,67.55247794924645,59.22587705726435,33960.0,33999.0,33837.16,33892.82,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 20:00:00,6,20,17.171093771452956,229.70205781508895,0.5113675985453885,33854.07074010088,33940.852,0.2333410459020809,34027.63325989912,11.158442457959286,18.742044199322297,96.59275149259338,23.23221883467754,73.36053265791584,56.22709571232568,33894.57,33989.99,33841.35,33960.0,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 21:00:00,6,21,17.658116508084184,223.47619654258267,0.6805830489066206,33804.34190438177,33919.768,0.168584475675908,34035.19409561822,10.966180246699263,17.888168989120224,89.15912830163143,12.638876514972466,76.52025178665896,53.92138856956008,33843.26,33974.0,33831.46,33894.57,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 22:00:00,6,22,20.43147455346636,271.0178967895409,2.7826833012614554,33541.253927285215,34014.512,0.9938193629944516,34487.77007271479,8.396610296410948,30.195301531102153,133.2662425730814,45.39679262913795,87.86944994394345,70.2657478108206,34481.92,34600.0,33710.94,33843.26,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-11 23:00:00,6,23,23.150625616686696,275.0494755902879,3.1342413846147408,33579.54009634523,34114.15,0.7589271149929677,34648.759903654776,7.6825688883640435,29.341493208508872,159.05151737181586,56.94565394229792,102.10586342951794,66.64173910821154,34391.0,34666.0,34338.54,34490.31,26.06633165664023,2299.1354173436935,5.363981115400516,32752.67192455469,33655.304000000004,0.4155613875538386,34557.93607544532,24.40868695918188,15.68276028369372,-838.1625083001709,131.40010207563694,-969.5626103758078,45.1288658076671,33502.87,34262.0,33004.78,33815.81
2021-07-12 00:00:00,0,0,24.468764588678436,271.4702273338389,3.0369315995724517,33655.02828718327,34173.948,0.5819413850539498,34692.867712816726,11.383812165548584,27.60489775326117,166.91039059165632,51.843621729710705,115.06676886194562,61.66848207641144,34258.99,34405.53,34180.59,34391.0,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 01:00:00,0,1,25.020637288598376,270.85663966713594,2.577480190668246,33788.15946697141,34229.286,0.434229755347501,34670.41253302859,13.17743982731476,25.691187573193936,164.16711017311172,39.28027304893288,124.88683712417884,58.54178009416055,34171.26,34345.53,34082.65,34259.0,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 02:00:00,0,2,25.03800154997947,265.30116540519776,1.4799435084282724,34037.75655630479,34291.504,0.2297430902107035,34545.25144369521,14.531345871215033,24.35565563992962,158.79802027057303,27.128946517115335,131.6690737534577,57.93207131494351,34154.35,34200.0,34006.92,34171.26,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 03:00:00,0,3,25.49270368640088,263.34536787625547,0.987605854359496,34080.21575654026,34249.340000000004,0.5643314038095733,34418.46424345975,13.593604510734448,26.04010915006212,162.0951946173518,24.34089669111529,137.75429792623652,60.955594505283955,34271.1,34320.05,34082.13,34153.88,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 04:00:00,0,4,26.591403488178447,265.06284159938,1.218613802603285,34051.971044232094,34260.724,0.9483673040972916,34469.47695576791,12.54084445666919,29.88025862054167,176.93651133214735,31.345770724728652,145.5907406074187,65.05234398890714,34447.92,34537.39,34250.0,34271.91,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 05:00:00,0,5,27.98325535752629,273.8747814851386,1.23166357015962,34057.87513518634,34268.914000000004,0.5735077873627499,34479.95286481367,11.270388931105702,30.53165410512859,174.74328070890624,23.32203208119003,151.4212486277162,59.432066663963155,34299.94,34678.43,34290.0,34447.92,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 06:00:00,0,6,28.439823143410027,267.2101542362001,1.1043692203776718,34111.308747150804,34300.712,0.577976485502915,34490.115252849195,14.191018388989349,29.057934238049807,173.45145294757094,17.624163455883775,155.82728949168717,60.19072573178226,34330.25,34340.96,34160.39,34299.93,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 07:00:00,0,7,29.19449117329259,265.7701432193289,0.7277520305430873,34220.86771144142,34345.844,0.636689928921957,34470.82028855858,13.248772622313927,30.19351201195103,174.43214113516296,14.883881314780638,159.54825982038233,61.46481635897203,34380.01,34455.0,34207.95,34328.7,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 08:00:00,0,8,30.049259721467124,267.9615615608052,0.6991940861047446,34227.89250553954,34347.971999999994,0.2242160274841634,34468.05149446045,12.201821116868862,29.273639502774067,165.37345363386703,4.6601550507877505,160.71329858307928,57.54767613037918,34281.74,34510.0,34213.55,34380.0,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 09:00:00,0,9,30.840252378090312,268.4721643064615,0.4510769993886895,34235.72272199676,34313.112,0.2448483755182152,34390.50127800324,11.319089803328492,27.13096699347306,155.74384429656493,-3.9755634292114905,159.71940772577642,57.22316160832269,34273.62,34488.27,34213.16,34281.74,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 10:00:00,0,10,30.294912699693462,271.8862954274283,1.3207571980618449,34036.88150325371,34263.148,0.0292542133649092,34489.41449674629,15.505743178001891,24.87668667867769,128.59536012293393,-24.899238082273996,153.49459820520792,49.028013220952865,34050.12,34334.27,34018.0,34273.62,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 11:00:00,0,11,28.347583651034473,282.577274325469,2.544605272971989,33717.60957503993,34152.128000000004,0.0662117204412635,34586.646424960076,23.61588856907086,22.22582745510108,83.92477725045319,-55.6558567638038,139.580634014257,41.2087341087324,33775.15,34053.35,33631.79,34050.12,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 12:00:00,0,12,26.94998194475655,280.82675473079263,3.438299950321294,33397.922289311944,33982.126000000004,0.1130408008984557,34566.329710688064,24.765160333058063,20.766915969457695,28.413924262036744,-88.9333678017762,117.34729206381294,35.73648868427267,33530.0,33783.73,33525.66,33775.16,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 13:00:00,0,13,26.110145339270726,277.69055796430735,3.3743805566504244,33268.08741176709,33839.016,0.2610681916941421,34409.94458823292,26.488208324472524,19.501350604811694,-12.514338612214488,-103.88930454082195,91.37496592860748,37.06513373989998,33566.19,33636.92,33400.0,33530.0,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 14:00:00,0,14,25.55596074614081,277.7376609668567,2.314911292358563,33309.61917424476,33699.678,0.3426545024813459,34089.73682575524,26.24414636022965,18.105325891122032,-43.581275751726935,-107.96499334426753,64.38371759254059,37.47825353659736,33576.93,33614.11,33335.76,33569.15,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 15:00:00,0,15,25.041360766805887,273.02139946922404,1.4178492063267418,33332.76663706956,33570.757999999994,0.1528487463465295,33808.74936293043,24.790532353434944,17.10250587359613,-81.09854814591381,-116.38581259076352,35.28726444484971,33.678511301388134,33405.52,33585.4,33373.69,33574.81,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
2021-07-12 16:00:00,0,16,24.780615540526004,267.1820137928512,1.1349403305135133,33293.21868208451,33483.226,0.1164989812002366,33673.233317915496,25.05982840972346,16.227982640750984,-114.99511713684478,-120.2259052653556,5.230788128510813,32.27971806509848,33337.49,33507.47,33316.2,33405.51,25.475426380570983,2232.0207446762292,5.480554654478684,32740.637703054093,33663.1,0.8229888104765222,34585.56229694591,23.34672991353821,16.293315826149158,-752.7562769048018,173.44506677680488,-926.2013436816068,47.89960709598282,34258.99,34666.0,33306.47,33502.87
